id,created_at,text
975811365783900161,2018-03-19 19:08:53,"An annual holiday at Emory University features students being let out of class by what?
1) Skeleton ✓
2) Peach mascot
3) Male cheerleaders"
975811123172823042,2018-03-19 19:07:56,"“Zen and the Art of Motorcycle Maintenance” gets its name from an earlier book about what?
1) Archery ✓
2) Bicycling
3) Gardening"
975810936912084992,2018-03-19 19:07:11,"The military unit responsible for the Pope’s safety is composed of citizens of what country?
1) Switzerland ✓
2) Italy
3) Vatican City"
975810756900990977,2018-03-19 19:06:28,"Who is the youngest current Supreme Court Justice?
1) Elena Kagan
2) Sonia Sotomayor
3) Neil Gorsuch ✓"
975810586612305920,2018-03-19 19:05:48,"What is a common symptom of a deviated septum?
1) Snoring ✓
2) Hearing loss
3) Rapid heartbeat"
975810419804778498,2018-03-19 19:05:08,"What is the name of the roller coaster feature that takes riders around in a complete circle?
1) Lose-the-hat
2) Loop-the-loop ✓
3) Cry-the-tears"
975810216792150018,2018-03-19 19:04:20,"What meal combines elements of breakfast and lunch?
1) Linner
2) Supsert
3) Brunch ✓"
975544788350111745,2018-03-19 01:29:36,"Which character appears in the Shakespeare play whose title comes first alphabetically?
1) Octavius Caesar
2) Bertram ✓
3) Adriana"
975544116946919424,2018-03-19 01:26:56,"Which of these animals is NOT known for being able to reproduce without a male partner?
1) Komodo dragon
2) Hammerhead shark
3) Mata mata turtle ✓"
975543959282946049,2018-03-19 01:26:19,"Which of these authors has a supermodel granddaughter?
1) Antoine de Saint-Exupéry
2) Maurice Sendak
3) Roald Dahl ✓"
975543776453292033,2018-03-19 01:25:35,"Which of these films does NOT share a name with a NASA space probe?
1) Juno
2) Stardust
3) Prometheus ✓"
975543589777412096,2018-03-19 01:24:51,"Which of these is traditionally a layer in a Nanaimo bar?
1) Ice cream
2) Whipped cream
3) Butter icing ✓"
975543407128072194,2018-03-19 01:24:07,"Which skin mark is most likely to come and go with the seasons?
1) Rhytides
2) Ephelides ✓
3) Lentigines"
975543194107736069,2018-03-19 01:23:16,"Which fashion designer did NOT graduate from the prestigious Central Saint Martins?
1) Riccardo Tisci
2) Zac Posen
3) Olivier Rousteing ✓"
975543008484581376,2018-03-19 01:22:32,"What was the prime reason for the 14th-century leadership crisis in the Catholic church?
1) Rival popes ✓
2) Emperor Charlemagne
3) Thirty Years’ War"
975542774937374720,2018-03-19 01:21:36,"Which of these is NOT the name of a geographical feature on the Moon?
1) Foaming Sea
2) Sunset Sea ✓
3) Sea of Waves"
975542697644707840,2018-03-19 01:21:18,"Which company is listed on both the Dow Jones Industrial Average and the NASDAQ-100?
1) IBM
2) T-Mobile
3) Intel ✓"
975542399123501056,2018-03-19 01:20:07,"The first flag of which state contained the Latin for “don’t touch me”?
1) Delaware
2) South Carolina
3) Alabama ✓"
975541983648403456,2018-03-19 01:18:28,"Which of these was NOT a phone made by BlackBerry?
1) Electron
2) Atom ✓
3) Quark"
975541690860756992,2018-03-19 01:17:18,"Which of these monuments lends its name to a common domestic chicken breed?
1) The Alamo
2) Plymouth Rock ✓
3) Lincoln Memorial"
975541527308062723,2018-03-19 01:16:39,"In the U.S., light intensity is often measured with a unit named what?
1) Hand-lamp
2) Foot-candle ✓
3) Head-torch"
975541361331056640,2018-03-19 01:15:59,"The Marvin Gaye hit “What’s Going On” featured backup vocals by members of what team?
1) Kansas City Chiefs
2) Detroit Lions ✓
3) New York Jets"
975541158737739776,2018-03-19 01:15:11,"The defunct channel Court TV briefly owned what popular website?
1) The Smoking Gun ✓
2) https://t.co/2LZEqJvVj0
3) SCOTUSblog"
975540912410578944,2018-03-19 01:14:12,"What is the only U.S. state home to two Ivy League schools?
1) New York ✓
2) Massachusetts
3) Pennsylvania"
975540671993057281,2018-03-19 01:13:15,"What traditional stew inspired the 1930s invention of the slow cooker?
1) Gumbo
2) Goulash
3) Cholent ✓"
975540461392850945,2018-03-19 01:12:25,"In the tech world, the acronym “IoT” typically stands for what?
1) Internet-Only Telephone
2) In/Out Transfer
3) Internet of Things ✓"
975540253154074625,2018-03-19 01:11:35,"What term is often used to describe overly ornate, flowery writing?
1) Blue prose
2) Purple prose ✓
3) Violet prose"
975540107716562944,2018-03-19 01:11:00,"Which of these is NOT an ingredient in a traditional Chicago-style hot dog?
1) Heated ketchup ✓
2) Yellow mustard
3) Sweet relish"
975540010488344576,2018-03-19 01:10:37,"Which article of clothing is also the name of a stinging insect?
1) Pink jeggings
2) Red sweatpants
3) Yellow jacket ✓"
975539582098866176,2018-03-19 01:08:55,"Which of these is an optional section on the SAT standardized test?
1) Hot yoga
2) Laser tag
3) Essay ✓"
975539353375133696,2018-03-19 01:08:01,"Which of these is a German clock with a bird inside?
1) Honey Boo Boo clock
2) Cuckoo clock ✓
3) Biological clock"
975178431406268416,2018-03-18 01:13:50,"What was Galileo sentenced to do as punishment for writing about heliocentrism?
1) Pay indulgences
2) Destroy his library
3) Recite psalms ✓"
975178113876447233,2018-03-18 01:12:34,"The protagonist of what classic novel is named after a real-life fireman?
1) Adventures of Tom Sawyer ✓
2) Slaughterhouse-Five
3) Fahrenheit 451"
975177910448545792,2018-03-18 01:11:46,"In the 1960s, Radio Shack was purchased by a company specializing in what?
1) High-end audio
2) Plastics
3) Leather ✓"
975177722346516480,2018-03-18 01:11:01,"The Kuiper Belt is home to which of these bodies?
1) Jupiter
2) Pluto ✓
3) Mars"
975177485460606976,2018-03-18 01:10:05,"Which of these symbols appears on the dice in Milton Bradley's Jumanji board game?
1) Rhinoceros
2) Racquet ✓
3) Safari hat"
975177283479719937,2018-03-18 01:09:16,"Which of these is suggested in the Lamaze method of giving birth?
1) Moving during labor ✓
2) Inducing at a set time
3) Birthing on your back"
975177105574187008,2018-03-18 01:08:34,"Norman Rockwell’s iconic Four Freedoms series contains a famous scene set where?
1) Baseball game
2) Thanksgiving table ✓
3) Diner counter"
975176912246136833,2018-03-18 01:07:48,"Which of these is the name of a real, finch-like songbird?
1) Whodah
2) Whydah ✓
3) Howdah"
975176705848553473,2018-03-18 01:06:59,"Which of these pleasantly-scented plants is part of the mint family?
1) Hyacinth
2) Hydrangea
3) Lavender ✓"
975176574302605312,2018-03-18 01:06:27,"When it comes to college sports, what does the first “A” stand for in NCAA?
1) Amateur
2) Athletic ✓
3) Academic"
975176330370256897,2018-03-18 01:05:29,"What TV show title would you say after clinking glasses for a toast?
1) Young Sheldon
2) Cheers ✓
3) Kevin Can Wait"
975176182579847169,2018-03-18 01:04:54,"In the kids’ song, “if you’re happy and you know it,” you do what?
1) Shuck some clams
2) Clap your hands ✓
3) Steam a ham"
974816567761473538,2018-03-17 01:15:55,"Which of these screenwriters once co-wrote the script for a flop SNL film?
1) Aaron Sorkin
2) Quentin Tarantino ✓
3) Carrie Fisher"
974816228668858368,2018-03-17 01:14:34,"The co-creators of Kazaa also helped develop which product?
1) Skype ✓
2) Winamp
3) LimeWire"
974816020090249216,2018-03-17 01:13:45,"Which of these states does NOT currently have an In-N-Out?
1) New Mexico ✓
2) Utah
3) Arizona"
974815830902001664,2018-03-17 01:12:59,"Which pop star appeared in the original film version of “Hairspray”?
1) Colleen Fitzpatrick ✓
2) Blu Cantrell
3) Willa Ford"
974815652954419200,2018-03-17 01:12:17,"Which of these emperors' names translates in English to a small kind of footwear?
1) Augustus
2) Nero
3) Caligula ✓"
974815503905689600,2018-03-17 01:11:41,"What was the inspiration behind the iconic Cartier “Love Bracelet”?
1) Eiffel Tower
2) Audrey Hepburn's profile
3) Chastity belts ✓"
974815322564972544,2018-03-17 01:10:58,"According to his own writings, how did St. Patrick first arrive in Ireland?
1) Brought by pirates ✓
2) Servant to a knight
3) Monastery messenger"
974815161277124609,2018-03-17 01:10:20,"Big Major Cay, located on the eastern side of the Bahamas, is famous for what?
1) Migrating butterflies
2) Feral pigs ✓
3) Black sand beaches"
974814970222399496,2018-03-17 01:09:34,"Queen Elizabeth II has famously kept what kind of dog as a pet for decades?
1) Chihuahua
2) Pomeranian
3) Corgi ✓"
974814823648301057,2018-03-17 01:08:59,"In the U.S., which of these beverages typically contains espresso?
1) Matcha latte
2) Café au lait
3) Americano ✓"
974814545607872512,2018-03-17 01:07:53,"Which of these is most likely to emit lava?
1) Garden hose
2) Person's nose
3) Volcanoes ✓"
974814385955885057,2018-03-17 01:07:15,"The liquid often used to disinfect hands is known as what?
1) Red #3 food dye
2) Soy sauce
3) Sanitizer ✓"
974725198695018504,2018-03-16 19:12:51,"Which memorable word from “The Simpsons” also appears in Shakespeare’s “Richard II”?
1) Cromulent
2) Embiggens
3) Unpossible ✓"
974724900366815232,2018-03-16 19:11:40,"Which of these is NOT the name of a trick in competitive yo-yoing?
1) Slack trapeze
2) Sword and shield
3) Spiral drop ✓"
974724705398730753,2018-03-16 19:10:53,"The CEO of Domino’s came to the company after working with what kind of food?
1) Italian food
2) Mexican food
3) Baby food ✓"
974724553611112448,2018-03-16 19:10:17,"The famed opera “Fidelio” has the same composer as what work?
1) Für Elise ✓
2) The Magic Flute
3) La Traviata"
974724356352987136,2018-03-16 19:09:30,"Oslo, Norway is home to a museum featuring thousands of what mini items?
1) PEZ dispensers
2) Bottles ✓
3) Troll dolls"
974724155932323842,2018-03-16 19:08:42,"Which Spanish word is NOT a rhyme in the hit 2017 song “Despacito”?
1) Amorito ✓
2) Manuscrito
3) Laberinto"
974723990123147264,2018-03-16 19:08:03,"Which of these universities has produced the most Heisman Trophy winners?
1) Notre Dame ✓
2) Florida State
3) Auburn"
974723786103803904,2018-03-16 19:07:14,"Which swimsuit style was named after a coral reef?
1) Bandeau
2) Sarong
3) Bikini ✓"
974723610232410114,2018-03-16 19:06:32,"Which of these is a real-life world-champion female fighter in the UFC?
1) Cris Cyborg ✓
2) Ronda Robot
3) Allie Android"
974723366207795207,2018-03-16 19:05:34,"Which physical activity is performed in a space known as a “box”?
1) Tubing
2) Crossfit ✓
3) Hiking"
974723203712024577,2018-03-16 19:04:55,"A lifeguard is most likely to keep watch over what?
1) Swimming pool ✓
2) Movie drive-in
3) Chess match"
974723068890370054,2018-03-16 19:04:23,"According to legend, what did St. Patrick drive out of Ireland?
1) All of the snakes ✓
2) Tesla roadster
3) Miss Daisy"
974453451433435136,2018-03-16 01:13:01,"Which of these was a real video game title featured in arcades in the 1980s?
1) Pac-Man 3
2) Dig Dug 3
3) Donkey Kong 3 ✓"
974453142397046785,2018-03-16 01:11:48,"Which of these island groups is noteworthy for belonging to two different countries?
1) St. Pierre and Miquelon
2) Diomede Islands ✓
3) Azores"
974452903170789376,2018-03-16 01:10:51,"The word “wisdom” is often used as a term to refer to a group of what animal?
1) Walrus
2) Wolverine
3) Wombat ✓"
974452720122978304,2018-03-16 01:10:07,"According to Emily Post, what is the ONLY fork placed on the right side of the plate?
1) Oyster fork ✓
2) Salad fork
3) Dessert fork"
974452573758468096,2018-03-16 01:09:32,"Which of these is NOT a common English meaning of the Spanish word “mañana”?
1) Morning
2) Tomorrow
3) Last night ✓"
974452390442266626,2018-03-16 01:08:48,"According to legend, what documents were once nailed to the door of the Wittenberg Church?
1) Joan of Arc's diary
2) 95 Theses ✓
3) Codex Hammer"
974452214726103040,2018-03-16 01:08:07,"Which of these birds can fly?
1) Whooper swan ✓
2) Cassowary
3) Emu"
974452007019925505,2018-03-16 01:07:17,"What are the two cities in Charles Dickens’ “A Tale of Two Cities”?
1) Manchester / Liverpool
2) Rome / Madrid
3) London / Paris ✓"
974451868901478402,2018-03-16 01:06:44,"Tricking someone in order to achieve a goal is an act of what?
1) Centrifuge
2) Calcifuge
3) Subterfuge ✓"
974451720481857538,2018-03-16 01:06:09,"Which of these is NOT a nickname for the NCAA Division I basketball tournament?
1) March Madness
2) Big Dance
3) Summer Slam ✓"
974451533147463680,2018-03-16 01:05:24,"As the old saying goes, when all you've got is a hammer, everything looks like a what?
1) Birthday cake
2) Thor
3) Nail ✓"
974451398434750465,2018-03-16 01:04:52,"What is a photo you take of yourself commonly known as?
1) Selfie ✓
2) Renaissance masterpiece
3) Narcissisto"
974362815510302720,2018-03-15 19:12:52,"What legendary singer has a son who has directed a Will Ferrell movie?
1) James Taylor
2) Bob Dylan ✓
3) David Bowie"
974362487104659457,2018-03-15 19:11:34,"What nation’s unit of currency shares its spelling with a past-tense English verb?
1) North Korea ✓
2) Qatar
3) Afghanistan"
974362303926820865,2018-03-15 19:10:50,"Which of these people is NOT credited as one of the discoverers of calculus?
1) Isaac Newton
2) Gottfried Leibniz
3) Carl Friedrich Gauss ✓"
974362107629264898,2018-03-15 19:10:03,"Which of these places is geographically classified as an enclave?
1) Luxembourg
2) San Marino ✓
3) Liechtenstein"
974361903278501888,2018-03-15 19:09:15,"“Posse cut” is common terminology in what profession?
1) Beautician
2) Animation director
3) Record producer ✓"
974361680552562688,2018-03-15 19:08:22,"Which of theses video games is an example of an augmented-reality game?
1) Pokémon Dash
2) Super Mario Run
3) Ingress ✓"
974361205895847937,2018-03-15 19:06:28,"Among U.S. state capitals, what is unique about Vermont’s?
1) Only French name
2) Farthest north
3) Least populated ✓"
974360979910905862,2018-03-15 19:05:35,"Which letter of the alphabet often acts as either a consonant or a vowel?
1) X
2) Y ✓
3) Z"
974360818597941254,2018-03-15 19:04:56,"A common metaphor for an unpleasant subject is having what animal “in the room”?
1) Scorpion
2) Rattlesnake
3) Elephant ✓"
974360665661075456,2018-03-15 19:04:20,"Which of these is a planet in our solar system?
1) Krypton
2) Tilted Towers
3) Mars ✓"
974091304375341057,2018-03-15 01:13:59,"Which of these characters has appeared in the most episodes of television?
1) Olivia Benson ✓
2) J.R. Ewing
3) Frasier Crane"
974090950900412416,2018-03-15 01:12:35,"What is the best-selling single-platform video game of all time?
1) Pokémon Red and Blue
2) GoldenEye 007
3) Wii Sports ✓"
974090743538225158,2018-03-15 01:11:45,"Which of these must you enter to sail from the Black Sea to the Mediterranean?
1) Tyrrhenian Sea
2) Ionian Sea
3) Aegean Sea ✓"
974090541762834432,2018-03-15 01:10:57,"A Londoner born within earshot of the St. Mary-le-Bow bells is said to be what?
1) Lion-hearted
2) Blessed
3) Cockney ✓"
974090348992630784,2018-03-15 01:10:11,"Which of these self-proclaimed seers also wrote a well-known cookbook?
1) Long Island Medium
2) Nostradamus ✓
3) The Amazing Kreskin"
974090180977143809,2018-03-15 01:09:31,"Which of these grocery store chains is owned by a German family?
1) Wegmans
2) Trader Joe's ✓
3) Kroger"
974089993630121985,2018-03-15 01:08:46,"Which of these is the name of a Beatle AND a New Testament Gospel?
1) Paul
2) John ✓
3) Luke"
974089679682359297,2018-03-15 01:07:32,"Which species is NOT one of humanity’s two closest living relatives?
1) Orangutans ✓
2) Chimpanzees
3) Bonobos"
974089510886760451,2018-03-15 01:06:51,"Which term is commonly used to refer to completely non-functional computer hardware?
1) Shoe
2) Turnip
3) Brick ✓"
974089347237638144,2018-03-15 01:06:12,"Which of these pies is typically made with a graham cracker crust?
1) Shepherd's Pie
2) Félix Pie
3) Key Lime Pie ✓"
974089155784343552,2018-03-15 01:05:27,"In the U.S., what do students typically complete right before going to college?
1) High school ✓
2) Graduate school
3) Grade school"
974088999273934848,2018-03-15 01:04:49,"Which of these do you usually need a ticket to enter?
1) Pennsylvania
2) Public library
3) Movie theater ✓"
974000802791657472,2018-03-14 19:14:22,"What phrase does NOT appear in the lyrics of the rock classic “American Pie?”
1) Dirges in the dark
2) Barefoot servants ✓
3) Fists of rage"
974000492924817408,2018-03-14 19:13:08,"Which of these sports has the most players per team?
1) Women's lacrosse
2) Australian football ✓
3) Rugby union"
974000324955590656,2018-03-14 19:12:28,"What African country has a capital named for a U.S. president?
1) Liberia ✓
2) Ghana
3) Togo"
974000158072504321,2018-03-14 19:11:48,"Which is generally NOT a business expense you can claim on U.S. federal taxes?
1) Commuting to work ✓
2) Advertising
3) Ballpoint pens"
973999987695738880,2018-03-14 19:11:07,"“The cake is a lie” is a catchphrase originating in what hit video game?
1) Portal ✓
2) BioShock
3) Minecraft"
973999817134432258,2018-03-14 19:10:27,"In a 2000 film, Ed Harris played a painter most closely associated with what art movement?
1) Cubism
2) Impressionism
3) Abstract expressionism ✓"
973999625764995072,2018-03-14 19:09:41,"Which of these groups was initially created to stop currency counterfeiting?
1) Dept. of Defense
2) Homeland Security
3) Secret Service ✓"
973999450178904064,2018-03-14 19:08:59,"Which of these is most likely to be worn in a traditional Bavarian outfit?
1) Dirndl ✓
2) Dashiki
3) Dhoti"
973999212013776896,2018-03-14 19:08:02,"Which vessels draw blood away from the heart?
1) Capillaries
2) Arteries ✓
3) Veins"
973999068765675526,2018-03-14 19:07:28,"To calculate the mathematical constant pi, divide the circumference of a circle by its what?
1) Diameter ✓
2) Crust
3) Area"
973998859805478914,2018-03-14 19:06:38,"Which haircut are male recruits most likely to get after joining the Army?
1) Beehive
2) Buzzcut ✓
3) Bouffant"
973998707896213504,2018-03-14 19:06:02,"Which is a typical room in a suburban family home?
1) Bedroom ✓
2) Foundry
3) Corral"
973728847890960384,2018-03-14 01:13:43,"Which writer is credited with first penning the phrase, “Elementary, my dear Watson”?
1) P.G. Wodehouse ✓
2) Mark Twain
3) Graham Greene"
973728549331984384,2018-03-14 01:12:31,"Which of these films was NOT made by Japan's legendary Studio Ghibli?
1) Spirited Away
2) Kiki’s Delivery Service
3) Kubo and the Two Strings ✓"
973728341080662016,2018-03-14 01:11:42,"What company's bankruptcy led Congress to create the Pension Benefit Guaranty Corporation?
1) Enron
2) Studebaker ✓
3) Pan Am"
973728166417223681,2018-03-14 01:11:00,"Which of these skincare products is in the Smithsonian?
1) Nivea Creme
2) Carmex lip balm
3) Stridex pads ✓"
973727933016805376,2018-03-14 01:10:04,"Which of these shows has NOT won a Golden Globe?
1) Jane the Virgin
2) Shameless ✓
3) Crazy Ex-Girlfriend"
973727744675770369,2018-03-14 01:09:19,"Which of these brand mascots is usually seen in footwear?
1) Pillsbury Doughboy
2) Energizer Bunny ✓
3) Tony the Tiger"
973727697762504704,2018-03-14 01:09:08,"A nebulizer helps administer medical treatment in what form?
1) Mist ✓
2) Pills
3) Electrical current"
973727507492081664,2018-03-14 01:08:23,"What did the “S” in Ulysses S. Grant’s name stand for?
1) Samuel
2) Nothing ✓
3) Stewart"
973727223273414657,2018-03-14 01:07:15,"What dance traditionally incorporates a technique called palmas?
1) Charleston
2) Cha-cha
3) Flamenco ✓"
973727042368884737,2018-03-14 01:06:32,"What is an infant koala called?
1) Joey ✓
2) Chandler
3) Ross"
973726930187911168,2018-03-14 01:06:05,"In chess, which piece is typically the least powerful?
1) Queen B
2) Pawn ✓
3) @KingJames"
973726769915289602,2018-03-14 01:05:27,"The place where your umbilical cord used to be is called what?
1) Lil’ puddle
2) Wishing well
3) Belly button ✓"
973638109467422720,2018-03-13 19:13:09,"Posted by the co-founder, the first-ever photo on Instagram featured what filter?
1) Nashville
2) X-Pro II ✓
3) Hefe"
973637775986692101,2018-03-13 19:11:49,"Whitney Houston’s debut album contains two duets with whom?
1) Luther Vandross
2) Jermaine Jackson ✓
3) Bobby Brown"
973637551947960321,2018-03-13 19:10:56,"Which of these innovators has appeared on the Italian 1000-lire note?
1) Maria Montessori ✓
2) Giovanni Maria Farina
3) Candido Jacuzzi"
973637387854245888,2018-03-13 19:10:17,"Which of these body parts contains the islets of Langerhans?
1) Brain
2) Gallbladder
3) Pancreas ✓"
973636826345992193,2018-03-13 19:08:03,"The giant panda’s scientific name is generally translated to “black and white” what?
1) Bamboo eater
2) Cat-foot ✓
3) Sleep roller"
973636613086613504,2018-03-13 19:07:12,"Which of these refers to a blend of spices?
1) Fenugreek
2) Vadouvan ✓
3) Marjoram"
973636490415747072,2018-03-13 19:06:43,"The Zambezi River can be found on which of these continents?
1) South America
2) Asia
3) Africa ✓"
973636021601652736,2018-03-13 19:04:51,"What is the line dividing Earth into northern and southern hemispheres called?
1) Free throw line
2) Earth's waistline
3) Equator ✓"
973366602086445056,2018-03-13 01:14:16,"Which of the following is NOT one of the eight primary ingredients in V8?
1) Lettuce
2) Leeks ✓
3) Watercress"
973366294832734209,2018-03-13 01:13:03,"Which movie starring the rapper DMX is adapted from a novel?
1) Never Die Alone ✓
2) Romeo Must Die
3) Belly"
973366052221607937,2018-03-13 01:12:05,"If a pair of brothers marries a pair of sisters, what would a genealogist call their kids?
1) Double cousins ✓
2) Sibilate cousins
3) Cosanguines"
973365858658668544,2018-03-13 01:11:19,"Around since 1996, which of these is one of the first-generation Pokémon?
1) Pupitar
2) Jumpluff
3) Seaking ✓"
973365611110846465,2018-03-13 01:10:20,"Which artist reportedly got his signature look after leaving his regular glasses on a plane?
1) John Lennon
2) Buddy Holly
3) Roy Orbison ✓"
973365394651189250,2018-03-13 01:09:28,"Loyola University’s “Madagascar Madness” is an annual race of what animal?
1) Cockroach ✓
2) Civet
3) Aardvark"
973365208461860865,2018-03-13 01:08:44,"On Disneyland’s first day in 1955, which attraction was NOT present?
1) It's a Small World ✓
2) Mad Tea Party
3) Mr. Toad's Wild Ride"
973364971953369088,2018-03-13 01:07:48,"“Long pimples” is slang for equipment in which sport?
1) Cricket
2) Golf
3) Table tennis ✓"
973364801668898816,2018-03-13 01:07:07,"The Cascade Range runs through which of these states?
1) Colorado
2) Oregon ✓
3) Montana"
973364639466651650,2018-03-13 01:06:28,"Edgar Allan Poe’s raven famously repeats what word?
1) Nevermore ✓
2) Nevermind
3) Nevertheless"
973364447338291200,2018-03-13 01:05:43,"Actor John Wayne is most famous for playing what kind of character?
1) Cowboy ✓
2) Big city lawyer
3) Boss baby"
973364253435547654,2018-03-13 01:04:56,"What genre of book typically contains a person's life story?
1) Telephone book
2) Biography ✓
3) IKEA assembly manual"
973275506241167360,2018-03-12 19:12:17,"Which pair of countries have capital cities that start with the same letter?
1) Nigeria / Netherlands ✓
2) Angola / Albania
3) Senegal / Serbia"
973275189596258306,2018-03-12 19:11:02,"Before creating his own successful fast food operation, Dave Thomas worked for what chain?
1) McDonald's
2) Burger King
3) KFC ✓"
973275019232063488,2018-03-12 19:10:21,"How does the IRS tax the digital currency known as Bitcoin?
1) Gambling income
2) Physical currency
3) Property ✓"
973274851363426304,2018-03-12 19:09:41,"A successful jeans designer shares her name with which of these buildings?
1) Hearst Tower
2) 30 Rockefeller Plaza
3) One Vanderbilt ✓"
973274675974410240,2018-03-12 19:08:59,"What does the PVC in PVC pipe stand for?
1) Plexar Valve &amp; Conduit
2) Peter Vescey Corp.
3) Polyvinyl Chloride ✓"
973274493715132416,2018-03-12 19:08:16,"Which of these was the name of an American political splinter group?
1) Mugwumps ✓
2) Gubbins
3) Ratoons"
973274334155427840,2018-03-12 19:07:38,"Where would a doctor typically place a sphygmomanometer?
1) On your arm ✓
2) Over your eye
3) On your tongue"
973274134137491456,2018-03-12 19:06:50,"Thanks to its colorful buildings, which of these places is known as the “Pink City”?
1) Rosario, Argentina
2) Budapest, Hungary
3) Jaipur, India ✓"
973273959738302465,2018-03-12 19:06:09,"According to the National Weather Service, what differentiates a blizzard from a snowstorm?
1) Strength of wind ✓
2) Time of year
3) Air temperature"
973273728900583424,2018-03-12 19:05:14,"What’s the correct spelling of the word for a high school’s chief administrator?
1) Principal ✓
2) Princepil
3) Principle"
973273539607490561,2018-03-12 19:04:29,"Which of these is widely used as a cleaning product?
1) Ranch dressing
2) Barbecue sauce
3) Vinegar ✓"
973273385458335745,2018-03-12 19:03:52,"Which piece of camping gear do people typically sleep in?
1) Swiss Army knife
2) Propane stove
3) Sleeping bag ✓"
973005924502851584,2018-03-12 01:21:04,"Ross Perot once provided a $3 million credit line to help establish which chain?
1) GameStop ✓
2) Mills Fleet Farm
3) LongHorn Steakhouse"
973005503369539585,2018-03-12 01:19:24,"In the Styx song “Mr. Roboto,” the narrator's brain is made by what tech company?
1) Xerox
2) IBM ✓
3) Yamaha"
973005262318645249,2018-03-12 01:18:26,"In the King James Bible, Job worries about the taste of what food?
1) Manna
2) Fish
3) Egg whites ✓"
973005037554282497,2018-03-12 01:17:33,"The first player featured on the cover of “Madden NFL” primarily played what position?
1) Wide receiver
2) Quarterback
3) Running back ✓"
973004752312262656,2018-03-12 01:16:25,"Which of these condiments was created by a monarch's personal chef?
1) Sriracha
2) Grey Poupon
3) A.1. ✓"
973004507578806272,2018-03-12 01:15:26,"Which of these is a real Ivy League secret society?
1) Pacifica House ✓
2) Serpent Club
3) Cross and Bones"
973004292637560832,2018-03-12 01:14:35,"The host of the first season of “Top Chef” was once married to whom?
1) Bobby Flay
2) Billy Joel ✓
3) Salman Rushdie"
973004060306616320,2018-03-12 01:13:40,"Which of these clothing companies went public first?
1) Hermès
2) Hugo Boss ✓
3) Ralph Lauren"
973003901858394114,2018-03-12 01:13:02,"Which of these Robin Williams characters is a real person?
1) Daniel Hillard
2) Patch Adams ✓
3) T. S. Garp"
973003739161341952,2018-03-12 01:12:23,"In which of these movies does the bootstrap paradox play a key role?
1) 12 Monkeys ✓
2) Alien
3) Gravity"
973003541622206464,2018-03-12 01:11:36,"Which women’s college basketball team saw its record 111-game win streak snapped in 2017?
1) Tennessee University
2) LSU
3) UConn ✓"
973003520797442049,2018-03-12 01:11:31,"When used in cookbooks, maceration typically means doing what to food?
1) Slicing it
2) Searing it
3) Softening it ✓"
973003130769043456,2018-03-12 01:09:58,"In a standard deck of playing cards, which king is holding an axe and facing sideways?
1) King of Diamonds ✓
2) King of Hearts
3) King of Clubs"
973002944944721920,2018-03-12 01:09:14,"In which of these places do brides traditionally get temporary tattoos of grooms' initials?
1) India ✓
2) Mongolia
3) New Zealand"
973002774605639680,2018-03-12 01:08:33,"What is the name of the artistic logo renderings that appear on Google’s homepage?
1) Google Dudez
2) Google Doodles ✓
3) Google Doodads"
973002602878291968,2018-03-12 01:07:52,"In which of these games do you yell the game's name when you win?
1) Bingo ✓
2) Checkers
3) Chess"
973002445931581440,2018-03-12 01:07:15,"In a 1952 musical, Gene Kelly was “Singin’ in the” what?
1) Drive-thru
2) Rain ✓
3) Rocky Mountains"
973002322744836096,2018-03-12 01:06:45,"Which of these gadgets is designed to help you wake up?
1) Nose trimmer
2) Shake Weight
3) Alarm clock ✓"
972657335532482560,2018-03-11 02:15:54,"Which animal does NOT appear on the St. Louis Cardinals' 2011 World Series rings?
1) Bird
2) Squirrel
3) Snake ✓"
972657122906394624,2018-03-11 02:15:03,"Which of these schools had a future U.S. president officially serve as its president?
1) Princeton University ✓
2) University of Virginia
3) Harvard University"
972656928626298880,2018-03-11 02:14:17,"Thanks to its looks, a common European frog shares a name with what herb?
1) Chive
2) Parsley ✓
3) Rosemary"
972656784904196096,2018-03-11 02:13:43,"Which of these countries did NOT change its name in the 20th century?
1) Iran
2) Cambodia
3) Ecuador ✓"
972656681082638336,2018-03-11 02:13:18,"Which of these Amazon services was launched most recently?
1) Amazon Music ✓
2) Amazon Mechanical Turk
3) Amazon Prime"
972656202579619840,2018-03-11 02:11:24,"In U.S. credit, what did FICO originally stand for?
1) Fair, Isaac, and Company ✓
2) Fresh Investment Credit
3) Factual Income Operation"
972655988229791744,2018-03-11 02:10:33,"The classic version of the board game Operation asks players to remove a wrench from where?
1) Stomach
2) Head
3) Ankle ✓"
972655835066322944,2018-03-11 02:09:56,"Antoni Gaudí's famous Sagrada Família cathedral can be found in what country?
1) France
2) Spain ✓
3) Germany"
972655532069851136,2018-03-11 02:08:44,"A classic 1936 book about the Civil War is called “Gone with the” what?
1) WiFi
2) Waffle House
3) Wind ✓"
972655363244920833,2018-03-11 02:08:04,"Korean pop music is often called what?
1) Hot jazz
2) Fiddlestick funk
3) K-pop ✓"
972295735604662273,2018-03-10 02:19:02,"In a pool hall, “firewood” is often used as slang for what?
1) Cheap pool cue ✓
2) Uneven pool table
3) Trick shot"
972295423028334592,2018-03-10 02:17:47,"What nation’s currency shares its name with an iconic Sylvester Stallone character?
1) Panama ✓
2) Romania
3) Turkmenistan"
